,Y
1874,11285.62
1875,11389.0
1876,11290.0
1877,11453.53
1878,11354.0
1879,11447.0
1880,11305.04
1881,11488.89
1882,11313.5
1883,11465.0
1884,11283.78
1885,11460.0
1886,11323.01
1887,11273.18
1888,11290.83
1889,11298.98
1890,11300.0
1891,11374.99
1892,11275.0
1893,11432.5
1894,11069.99
1895,11386.95
1896,11369.98
1897,11180.0
1898,11313.87
1899,11124.99
1900,11163.0
1901,11122.5
1902,11190.0
1903,11138.28
1904,11199.99
1905,11129.0
1906,11126.01
1907,11326.01
1908,11145.36
1909,11342.02
1910,11214.99
1911,11431.99
1912,11222.88
1913,11390.0
1914,11138.81
1915,11374.82
1916,11134.13
1917,11469.9
1918,11353.77
1919,11210.0
1920,11444.64
1921,11486.88
1922,11497.01
1923,11470.0
1924,11555.49
1925,11479.12
1926,11505.99
1927,11520.0
1928,11506.0
1929,11481.97
1930,11506.84
1931,11635.75
1932,11507.01
1933,11611.0
1934,11432.97
1935,11579.0
1936,11459.0
1937,11555.98
1938,11457.84
1939,11551.47
1940,11480.04
1941,11377.54
1942,11448.88
1943,11525.0
1944,11298.2
1945,10831.09
1946,11269.46
1947,10998.55
1948,11250.0
1949,10975.01
1950,11267.9
1951,10926.69
1952,11298.05
1953,10763.02
1954,11285.0
1955,10713.69
1956,11263.21
1957,10705.0
1958,11257.26
1959,10649.06
1960,11249.99
1961,10789.9
1962,10940.01
1963,10773.02
1964,10942.01
1965,10700.0
1966,11307.08
1967,10920.28
1968,10854.02
1969,10545.0
1970,10791.0
1971,10650.0
1972,10740.0
1973,10655.01
1974,10769.03
1975,9947.12
1976,10664.99
1977,9735.81
1978,10505.01
1979,9675.04
1980,10524.08
1981,9860.0
1982,10553.0
1983,9777.75
1984,10476.99
1985,9960.02
1986,10490.0
1987,9935.0
1988,10641.73
1989,9925.0
1990,10880.0
1991,10604.64
1992,9872.0
1993,9910.0
1994,9648.15
1995,9771.99
1996,9560.19
1997,9928.98
1998,9790.17
1999,9432.6
2000,9807.0
2001,9300.0
2002,9759.28
2003,9357.09
2004,9965.01
2005,9367.5
2006,9919.11
2007,9395.0
2008,10064.0
2009,9337.01
2010,10027.53
2011,9270.01
2012,9937.26
2013,9304.89
2014,9952.0
2015,9799.0
2016,9108.64
2017,8930.0
2018,9014.99
2019,9162.09
2020,8976.24
2021,8969.96
2022,8640.0
2023,8711.3
2024,8499.9
2025,8763.96
2026,8815.08
2027,8899.01
2028,8727.0
2029,8786.03
2030,8680.0
2031,8992.41
2032,8555.89
2033,9004.83
2034,8730.18
2035,9230.01
2036,8952.79
2037,9255.0
2038,9379.99
2039,8995.78
2040,9323.95
2041,9302.51
2042,9300.74
2043,9444.99
2044,9260.01
2045,9366.0
2046,9323.0
2047,9404.99
2048,9352.4
2049,9172.0
2050,9450.0
2051,9100.0
2052,9360.89
2053,9127.01
2054,9340.0
2055,8860.01
2056,9218.25
2057,8829.29
2058,9329.99
2059,8858.29
2060,9372.0
2061,8795.44
2062,9325.0
2063,9315.67
2064,8614.03
2065,9213.69
2066,8748.0
2067,9203.25
2068,8637.69
2069,9075.99
2070,8692.53
2071,9207.01
2072,8839.96
2073,9631.78
2074,8843.28
2075,9593.15
2076,8732.2
2077,9646.01
2078,8782.8
2079,9618.0
2080,8667.68
2081,9536.01
2082,8722.46
2083,9513.87
2084,9022.24
2085,9533.88
2086,8529.96
2087,9186.83
2088,9537.02
2089,9775.0
2090,9575.08
2091,9236.0
2092,9441.53
2093,9177.39
2094,9550.01
2095,9190.0
2096,9575.0
2097,9175.01
2098,9600.0
2099,9200.01
2100,9594.91
2101,8931.0
2102,9526.0
2103,9019.95
2104,9819.99
2105,9100.01
2106,9822.23
2107,9042.4
2108,9837.27
2109,9120.0
2110,9590.73
2111,9789.99
2112,9089.99
2113,9127.0
2114,9120.96
2115,9082.0
2116,9041.0
2117,9080.94
2118,9381.33
2119,9237.2
2120,9390.0
2121,9107.0
2122,9348.01
2123,9158.99
2124,9213.08
2125,9067.52
2126,9178.01
2127,9067.39
2128,9267.87
2129,9099.59
2130,8891.0
2131,9158.51
2132,9066.64
2133,9145.41
2134,9244.0
2135,8956.95
2136,9267.71
2137,8665.0
2138,9219.99
2139,8742.36
2140,9248.4
2141,8738.0
2142,9092.0
2143,8438.99
2144,9175.99
2145,8335.12
2146,9159.4
2147,8262.66
2148,9072.83
2149,8289.99
2150,9110.39
2151,8320.0
2152,8897.73
2153,8036.0
2154,8764.87
2155,8183.93
2156,8693.72
2157,8207.02
2158,9311.74
2159,8684.78
2160,8135.46
2161,8376.32
2162,7797.5
2163,8295.0
2164,7895.01
2165,8101.29
2166,7917.0
2167,8072.45
2168,7791.95
2169,8170.13
2170,7852.7
2171,8146.05
2172,7876.06
2173,8219.0
2174,8196.51
2175,8250.17
2176,8203.51
2177,8300.0
2178,8109.99
2179,8323.99
2180,8247.21
2181,8259.99
2182,8087.5
2183,8177.68
2184,8003.8
2185,8460.01
2186,8096.99
2187,8444.0
2188,8038.16
2189,8545.75
2190,8195.0
2191,8526.95
2192,8179.42
2193,8460.64
2194,8188.0
2195,8515.0
2196,8233.1
2197,8548.0
2198,8211.36
2199,8525.79
2200,8186.55
2201,8509.94
2202,8103.76
2203,8494.06
2204,8188.37
2205,8275.0
2206,8066.02
2207,8180.67
2208,8135.01
2209,8010.0
2210,8227.06
2211,7981.14
2212,8206.26
2213,7906.44
2214,8210.06
2215,7898.0
2216,8157.96
2217,7929.0
2218,8185.78
2219,7832.97
2220,8202.0
2221,7813.9
2222,8311.13
2223,7830.99
2224,8275.41
2225,7961.15
2226,8247.28
2227,8022.0
2228,8216.87
2229,7857.6
2230,8283.31
2231,8046.62
2232,7730.01
2233,7593.52
2234,7644.33
2235,7471.0
2236,7671.52
2237,7366.68
2238,7588.0
2239,7366.25
2240,7669.96
2241,7475.78
2242,7755.03
2243,7440.28
2244,7680.0
2245,7457.05
2246,7760.54
2247,7651.73
2248,7701.21
2249,8231.07
2250,7588.18
2251,8140.0
2252,7790.59
2253,8192.0
2254,7715.71
2255,7717.13
2256,8239.99
2257,8537.0
2258,8188.29
2259,8574.01
2260,8185.0
2261,8557.01
2262,8184.99
2263,8356.0
2264,8325.58
2265,8309.12
2266,8283.1
2267,8315.56
2268,8295.01
2269,8386.71
2270,8311.81
2271,8424.51
2272,8212.0
2273,8378.54
2274,8220.0
2275,8497.8
2276,8334.57
2277,8589.01
2278,8299.98
2279,8277.7
2280,8450.0
2281,8484.14
2282,8575.0
2283,8515.78
2284,8592.32
2285,8523.82
2286,8457.99
2287,8819.13
2288,8472.99
2289,8860.01
2290,8482.04
2291,8812.37
2292,8383.91
2293,8943.19
2294,8360.77
2295,8905.42
2296,8442.05
2297,8994.42
2298,8476.99
2299,8945.0
2300,8523.89
2301,8900.0
2302,8497.41
2303,8544.05
2304,8970.0
2305,9023.38
2306,8959.0
2307,9050.0
2308,9022.01
2309,9060.0
2310,9060.9
2311,8866.07
2312,9042.38
2313,8855.01
2314,9081.6
2315,8870.0
2316,8931.13
2317,8880.01
2318,8957.5
2319,8894.99
2320,9052.79
2321,8915.39
2322,9070.0
2323,8835.89
2324,9073.39
2325,8891.81
2326,8936.99
2327,9024.0
2328,9043.56
2329,8600.01
2330,9036.2
2331,8492.25
2332,9019.51
2333,8610.0
2334,9019.54
2335,8607.0
2336,9005.0
2337,8664.0
2338,9016.1
2339,8653.26
2340,8966.87
2341,8603.93
2342,8999.86
2343,8591.57
2344,8777.87
2345,8599.99
2346,8735.16
2347,8681.48
2348,8649.99
2349,8715.09
2350,9022.35
2351,8710.01
2352,8602.51
2353,8365.0
2354,8419.0
2355,8573.0
2356,8402.02
2357,8631.0
2358,8412.06
2359,8630.02
2360,8407.12
2361,8627.69
2362,8363.02
2363,8613.41
2364,8400.01
2365,8632.17
2366,8480.01
2367,8608.75
2368,8485.78
2369,8659.36
2370,8480.0
2371,8653.54
2372,8512.7
2373,8927.1
2374,8642.14
2375,8318.01
2376,8828.5
2377,8867.0
2378,8888.06
2379,8973.38
2380,8877.74
2381,8941.99
2382,8940.38
2383,8925.46
2384,8840.57
2385,8882.05
2386,8890.7
2387,8910.0
2388,8919.95
2389,8907.01
2390,8882.52
2391,8945.89
2392,8893.19
2393,8680.0
2394,8779.71
2395,8639.85
2396,8719.01
2397,8531.34
2398,8906.94
2399,8863.9
2400,8535.0
2401,8557.86
2402,8478.69
2403,8560.0
2404,8541.01
2405,8474.11
2406,8524.05
2407,8544.96
2408,8530.0
2409,8530.0
2410,8515.98
2411,8624.15
2412,8471.91
2413,8617.0
2414,8543.0
2415,8602.25
2416,8518.88
2417,8626.62
2418,8489.28
2419,8438.69
2420,8422.0
2421,8453.0
2422,8547.89
2423,8505.0
2424,8425.0
2425,8086.57
2426,8430.39
2427,8083.63
2428,8429.99
2429,8080.0
2430,8438.92
2431,8077.93
2432,8460.05
2433,7919.87
2434,8445.01
2435,7910.01
2436,8409.71
2437,7917.67
2438,8391.94
2439,7886.79
2440,8298.84
2441,7887.36
2442,8201.1
2443,8179.99
2444,8099.84
2445,8145.0
2446,8370.0
2447,8120.0
2448,8028.13
2449,8095.51
2450,7841.82
2451,8068.18
2452,7860.0
2453,8066.01
2454,7770.0
2455,8100.01
2456,7933.67
2457,7915.0
2458,7976.01
2459,7879.99
2460,7933.03
2461,7890.0
2462,7939.99
2463,7988.82
2464,7927.14
2465,7992.01
2466,7988.01
2467,7969.97
2468,7937.52
2469,7793.61
2470,8199.98
2471,7940.02
2472,7809.98
2473,8019.99
2474,7822.49
2475,7895.56
2476,7860.0
2477,7859.65
2478,7820.25
2479,7870.98
2480,7844.99
2481,7918.84
2482,7893.99
2483,7938.67
2484,7875.0
2485,7906.0
2486,7900.95
2487,7915.35
2488,8079.02
2489,7874.92
2490,8032.85
2491,7943.0
2492,8039.44
2493,7942.72
2494,7790.99
2495,8011.5
2496,7875.04
2497,7460.93
2498,7890.01
2499,7383.5
2500,7870.0
2501,7460.0
2502,7601.01
2503,7488.05
2504,7555.34
2505,7432.51
2506,7617.69
2507,7436.58
2508,7523.99
2509,7337.16
2510,7536.62
2511,7090.0
2512,7515.16
2513,7063.85
2514,7473.0
2515,7167.09
2516,7468.0
2517,7079.99
2518,7935.0
2519,7498.58
2520,6886.84
2521,6889.99
2522,6843.94
2523,6842.8
2524,6867.3
2525,6786.0
2526,6704.79
2527,6682.49
2528,7110.39
2529,6725.22
2530,7037.01
2531,6743.0
2532,7200.04
2533,6820.01
2534,7090.02
2535,6860.01
2536,7025.01
2537,6916.01
2538,6886.6
2539,6788.0
2540,7012.63
2541,6848.01
2542,6815.0
2543,7020.0
2544,7099.01
2545,7041.01
2546,7047.87
2547,7068.27
2548,6969.01
2549,7058.0
2550,7020.0
2551,7141.68
2552,6920.17
2553,7126.0
2554,6818.26
2555,7040.02
2556,6824.1
2557,7055.0
2558,6905.94
2559,6900.01
2560,6999.99
2561,6929.99
2562,7082.24
2563,6952.5
2564,7095.01
2565,6928.5
2566,6993.72
2567,7181.73
2568,7003.56
2569,6570.0
2570,6931.0
2571,6513.0
2572,6934.0
2573,6450.01
2574,6938.72
2575,6805.01
2576,6935.0
2577,6831.75
2578,6852.0
2579,6827.99
2580,6720.0
2581,6910.0
2582,6716.0
2583,6887.79
2584,6743.65
2585,6828.35
2586,6718.0
2587,6816.05
2588,6700.01
2589,6816.01
2590,6991.89
2591,6709.7
2592,6939.0
2593,7013.95
2594,6978.0
2595,6920.0
2596,6992.01
2597,7030.0
2598,6884.99
2599,7013.0
2600,6893.0
2601,6981.17
2602,6895.0
2603,6967.91
2604,7059.99
2605,6979.99
2606,7059.99
2607,6922.99
2608,7050.0
2609,6975.01
2610,7064.71
2611,7032.35
2612,7036.99
2613,7045.01
2614,6985.0
2615,7010.01
2616,7034.01
2617,7336.06
2618,7206.56
2619,7352.99
2620,7194.0
2621,7390.0
2622,7370.0
2623,7403.0
2624,7337.0
2625,7425.0
2626,7345.05
2627,7465.46
2628,7410.54
2629,7463.18
2630,7339.99
2631,7399.01
2632,7363.77
2633,7429.46
2634,7313.62
2635,7392.48
2636,7307.01
2637,7424.9
2638,7030.0
2639,7367.62
2640,7334.0
2641,7072.92
2642,7296.35
2643,6864.96
2644,7291.99
2645,6785.21
2646,7299.91
2647,6888.0
2648,7357.0
2649,6845.9
2650,7352.69
2651,6825.0
2652,7321.21
2653,6856.0
2654,7299.99
2655,6832.99
2656,7085.67
2657,6824.82
2658,7095.01
2659,6756.01
2660,7067.62
2661,6791.68
2662,7407.8
2663,7061.01
2664,6595.0
2665,6843.0
2666,6609.99
2667,6765.01
2668,6767.46
2669,6741.05
2670,6780.02
2671,6720.82
2672,6843.02
2673,6704.0
2674,6747.98
2675,6694.99
2676,6786.0
2677,6767.67
2678,6872.12
2679,6753.99
2680,6844.0
2681,6726.59
2682,6792.0
2683,6820.0
2684,6790.64
2685,6785.85
2686,6697.1
2687,6669.01
2688,6797.69
2689,6625.11
2690,6774.6
2691,6602.95
2692,6767.1
2693,6594.58
2694,6792.99
2695,6612.22
2696,6770.01
2697,6617.52
2698,6577.19
2699,6599.0
2700,6628.99
2701,6620.0
2702,6606.66
2703,6605.0
2704,6586.37
2705,6625.0
2706,6518.89
2707,6551.0
2708,6616.17
2709,6619.01
2710,6812.0
2711,6605.01
2712,6837.0
2713,6838.44
2714,6833.0
2715,6852.75
2716,6850.0
2717,7001.01
2718,6842.4
2719,7019.97
2720,6846.01
2721,7003.99
2722,6862.43
2723,6981.95
2724,6855.0
2725,6988.0
2726,6875.0
2727,7002.02
2728,6857.19
2729,6969.22
2730,6862.01
2731,6930.03
2732,6860.99
2733,6894.01
2734,6639.77
2735,6869.0
2736,6942.0
2737,7059.95
2738,6936.99
2739,7030.46
2740,6958.85
2741,7037.02
2742,6969.0
2743,6990.0
2744,6944.04
2745,6980.0
2746,6919.0
2747,6994.01
2748,6940.56
2749,6989.0
2750,6958.01
2751,6957.3
2752,6991.91
2753,6991.35
2754,6980.01
2755,7020.93
2756,7099.97
2757,7020.01
2758,6964.36
2759,7080.0
2760,7110.99
2761,6736.93
2762,7110.0
2763,6742.0
2764,7119.99
2765,6724.01
2766,7135.13
2767,6737.67
2768,7103.32
2769,6735.52
2770,7118.0
2771,6747.58
2772,7120.89
2773,6677.5
2774,7165.01
2775,6665.67
2776,7081.05
2777,6713.9
2778,6784.99
2779,6693.0
2780,6755.0
2781,6771.13
2782,7055.1
2783,6749.51
2784,6728.53
2785,6754.17
2786,6741.35
2787,6751.23
2788,6789.0
2789,6821.0
2790,6760.24
2791,6837.91
2792,6757.45
2793,6859.09
2794,6705.56
2795,6838.0
2796,6725.95
2797,6847.36
2798,6734.99
2799,6835.98
2800,6769.99
2801,6841.52
2802,6720.0
2803,6790.99
2804,6740.0
2805,6824.99
2806,6766.98
2807,6751.92
2808,6836.0
2809,6932.0
2810,6840.0
2811,6938.01
2812,6818.0
2813,6929.99
2814,6827.98
2815,6917.98
2816,6826.72
2817,6902.0
2818,6839.99
2819,6901.48
2820,6844.38
2821,6914.47
2822,6854.0
2823,6889.92
2824,6853.32
2825,6898.95
2826,6841.23
2827,6915.0
2828,6857.82
2829,6942.99
2830,6837.5
2831,6854.91
2832,6925.0
2833,7685.7
2834,6939.99
2835,7644.05
2836,6936.0
2837,7618.0
2838,6960.0
2839,7612.02
2840,6937.2
2841,7680.0
2842,6786.98
2843,7675.0
2844,6829.01
2845,7683.01
2846,6843.51
2847,7730.0
2848,6850.01
2849,7830.52
2850,6930.18
2851,7849.99
2852,7725.0
2853,7916.0
2854,6928.0
2855,7700.99
2856,7779.99
2857,8098.92
2858,7875.0
2859,8112.01
2860,7825.0
2861,8131.63
2862,7814.0
2863,8131.02
2864,7794.76
2865,8125.01
2866,7819.98
2867,8114.99
2868,8074.82
2869,8096.02
2870,8127.37
2871,7897.01
2872,8059.0
2873,7874.96
2874,8065.0
2875,7900.0
2876,8087.01
2877,7893.19
2878,7893.19
2879,8203.0
2880,8036.97
2881,7965.03
2882,8027.0
2883,7981.74
2884,8034.39
2885,7965.11
2886,7974.98
2887,8005.0
2888,7963.52
2889,7974.99
2890,8008.51
2891,8042.51
2892,8129.59
2893,8026.0
2894,8102.15
2895,8080.77
2896,8035.0
2897,8051.95
2898,7961.99
2899,8056.01
2900,7974.95
2901,8003.11
2902,7913.0
2903,7903.99
2904,8107.01
2905,8346.01
2906,8092.48
2907,8334.99
2908,8087.0
2909,8281.01
2910,8105.15
2911,8279.99
2912,8123.37
2913,8293.63
2914,8124.16
2915,8328.92
2916,8088.31
2917,8309.6
2918,8120.0
2919,8300.77
2920,8113.0
2921,8300.0
2922,8122.13
2923,8345.01
2924,8330.0
2925,8355.25
2926,8071.68
2927,8331.01
2928,8342.99
2929,7958.0
2930,8140.0
2931,7973.0
2932,8161.69
2933,7976.98
2934,8138.78
2935,7967.0
2936,8050.01
2937,8030.99
2938,8090.0
2939,8019.99
2940,8106.0
2941,7984.99
2942,8127.99
2943,7978.87
2944,8098.08
2945,8015.0
2946,8071.0
2947,8011.3
2948,8085.99
2949,8048.93
2950,8380.0
2951,7952.86
2952,8028.88
2953,8091.17
2954,8026.0
2955,8104.29
2956,8025.01
2957,8084.4
2958,8009.99
2959,8113.0
2960,7974.01
2961,8106.0
2962,8014.01
2963,7954.0
2964,8122.29
2965,7880.01
2966,8139.99
2967,7912.28
2968,8144.88
2969,7908.43
2970,8094.01
2971,7898.98
2972,8109.99
2973,7892.1
2974,8042.92
2975,8097.98
2976,7930.12
2977,8096.54
2978,7912.95
2979,7954.83
2980,7935.94
2981,8005.5
2982,7924.99
2983,8113.85
2984,7921.0
2985,8096.0
2986,8120.1
2987,8103.95
2988,8109.62
2989,8110.0
2990,8087.02
2991,8183.01
2992,8100.01
2993,8189.19
2994,8092.29
2995,8151.54
2996,8106.0
2997,8152.05
2998,7909.99
2999,8089.99
3000,8179.79
3001,8222.99
3002,8203.11
3003,8224.99
3004,8190.01
3005,8219.0
3006,8185.22
3007,8240.0
3008,8174.5
3009,8259.01
3010,8173.98
3011,8263.04
3012,8160.11
3013,8248.79
3014,8173.9
3015,8229.65
3016,8224.21
3017,8261.0
3018,8224.21
3019,8259.99
3020,8199.96
3021,8274.0
3022,8148.44
3023,8233.1
3024,8362.0
3025,8505.0
3026,8330.01
3027,8501.92
3028,8331.01
3029,8474.0
3030,8260.0
3031,8506.99
3032,8276.58
3033,8493.74
3034,8309.0
3035,8504.0
3036,8319.43
3037,8524.22
3038,8306.44
3039,8529.92
3040,8315.36
3041,8515.17
3042,8489.0
3043,8844.12
3044,8516.29
3045,8866.27
3046,8349.96
3047,8521.96
3048,8821.64
3049,8767.91
3050,8841.0
3051,8768.0
3052,8870.01
3053,8819.12
3054,8848.01
3055,8786.99
3056,8863.92
3057,8771.0
3058,8932.48
3059,8800.0
3060,8881.0
3061,8791.0
3062,8803.91
3063,8777.1
3064,8715.5
3065,8778.82
3066,8712.52
3067,8806.83
3068,8711.79
3069,8915.42
3070,8831.0
3071,8761.19
3072,8830.1
3073,8875.01
3074,8854.32
3075,8974.84
3076,8840.01
3077,8931.01
3078,8841.71
3079,8917.0
3080,8850.0
3081,8939.41
3082,8886.3
3083,8950.85
3084,8866.31
3085,8880.99
3086,8935.94
3087,8890.0
3088,8909.24
3089,8910.0
3090,8949.99
3091,8855.0
3092,8928.01
3093,8795.01
3094,8835.0
3095,8857.01
3096,8847.63
3097,8920.11
3098,8843.0
3099,8911.23
3100,8865.71
3101,8902.01
3102,8855.0
3103,8915.98
3104,8874.01
3105,8888.33
3106,8896.0
3107,8906.01
3108,8926.72
3109,8850.0
3110,8910.14
3111,8924.4
3112,8889.99
3113,8939.0
3114,8893.98
3115,8927.04
3116,8914.98
3117,8931.3
3118,8820.0
3119,8937.49
3120,9185.93
3121,9268.99
3122,9192.0
3123,9290.0
3124,9192.0
3125,9355.0
3126,9256.55
3127,9350.0
3128,9269.91
3129,9402.3
3130,9232.99
3131,9397.64
3132,9224.28
3133,9444.99
3134,9253.91
3135,9455.01
3136,9280.0
3137,9471.44
3138,9287.1
3139,9570.0
3140,9291.97
3141,9648.0
3142,9180.01
3143,9371.43
3144,9629.44
3145,9019.22
3146,9695.32
3147,8753.0
3148,9390.0
3149,8934.61
3150,9298.99
3151,8909.0
3152,9369.41
3153,9044.98
3154,9412.49
3155,8985.0
3156,9402.0
3157,8969.79
3158,9300.01
3159,9080.0
3160,9301.99
3161,9177.0
3162,9148.35
3163,8957.01
3164,9127.0
3165,8865.98
3166,9553.0
3167,9145.0
3168,8758.54
3169,8816.01
3170,8850.01
3171,8817.42
3172,8802.79
3173,8799.71
3174,8915.0
3175,8879.99
3176,8888.0
3177,8864.25
3178,8837.22
3179,8839.94
3180,8851.32
3181,8868.99
3182,8715.0
3183,9115.0
3184,8736.75
3185,9095.0
3186,8836.79
3187,9210.0
3188,8847.99
3189,9272.11
3190,8806.79
3191,8892.15
3192,9244.96
3193,9215.0
3194,9257.54
3195,9261.0
3196,9148.99
3197,9225.0
3198,9203.02
3199,9267.24
3200,9180.19
3201,9275.57
3202,9225.0
3203,9231.0
3204,9221.28
3205,9091.23
3206,9254.0
3207,8970.99
3208,9341.18
3209,8980.99
3210,9356.6
3211,9030.0
3212,9302.0
3213,8922.55
3214,9228.81
3215,9287.35
3216,9110.0
3217,9369.73
3218,9051.02
3219,9311.01
3220,9150.01
3221,9339.99
3222,9121.82
3223,9287.7
3224,9144.14
3225,9290.5
3226,9151.39
3227,9387.23
3228,9125.98
3229,9378.84
3230,9218.41
3231,9320.31
3232,9266.35
3233,9259.0
3234,9269.78
3235,9326.62
3236,9199.94
3237,9329.99
3238,9000.0
3239,9349.96
3240,9433.0
3241,9301.03
3242,9479.99
3243,9279.5
3244,9423.99
3245,9316.35
3246,9432.01
3247,9299.0
3248,9420.1
3249,9315.0
3250,9443.86
3251,9312.89
3252,9431.09
3253,9300.11
3254,9293.83
3255,9294.14
3256,9294.92
3257,9316.0
3258,9215.01
3259,9390.0
3260,9254.0
3261,9389.01
3262,9376.01
3263,9240.0
3264,9398.0
3265,9272.01
3266,9419.99
3267,9255.53
3268,9268.04
3269,9278.41
3270,9269.0
3271,9255.65
3272,9329.85
3273,9301.56
3274,9298.7
3275,9308.19
3276,9216.95
3277,9301.89
3278,9190.0
3279,9272.39
3280,9197.07
3281,9210.0
3282,9255.01
3283,9179.99
3284,9261.66
3285,9243.83
3286,9402.25
3287,9291.94
3288,8995.0
3289,8914.28
3290,9007.0
3291,8901.48
3292,8948.6
3293,8913.38
3294,8981.6
3295,8985.0
3296,8940.0
3297,8991.22
3298,8971.25
3299,8983.94
3300,8974.42
3301,8973.75
3302,9032.05
3303,9014.0
3304,9024.61
3305,9075.11
3306,9020.0
3307,9042.45
3308,8970.0
3309,9072.29
3310,8969.0
3311,8894.0
3312,9024.0
3313,9068.0
3314,9039.33
3315,9069.82
3316,9027.0
3317,9133.99
3318,9071.99
3319,9114.86
3320,9069.98
3321,9103.24
3322,9149.99
3323,9117.99
3324,9145.0
3325,9115.47
3326,9120.0
3327,9175.99
3328,9117.06
3329,9226.01
3330,9140.52
3331,9241.99
3332,9145.0
3333,9190.48
3334,9030.76
3335,9068.29
3336,9201.18
3337,9415.0
3338,9220.0
3339,9410.0
3340,9215.66
3341,9389.0
3342,9255.11
3343,9569.0
3344,9185.01
3345,9669.0
3346,9205.0
3347,9630.68
3348,9229.99
3349,9623.6
3350,9210.0
3351,9639.76
3352,9179.99
3353,9636.94
3354,9204.65
3355,9674.99
3356,9170.0
3357,9725.74
3358,9150.0
3359,9300.01
3360,9612.99
3361,9629.99
3362,9611.0
3363,9672.01
3364,9563.53
3365,9591.0
3366,9599.99
3367,9637.97
3368,9593.01
3369,9653.36
3370,9645.08
3371,9630.5
3372,9650.01
3373,9649.99
3374,9718.47
3375,9684.89
3376,9675.56
3377,9701.0
3378,9677.0
3379,9727.53
3380,9727.17
3381,9685.0
3382,9591.0
3383,9676.65
3384,9759.34
3385,9870.0
3386,9806.5
3387,9916.51
3388,9811.01
3389,9880.01
3390,9825.05
3391,9882.96
3392,9795.0
3393,9848.08
3394,9765.01
3395,9834.75
3396,9777.84
3397,9815.55
3398,9795.1
3399,9720.01
3400,9805.72
3401,9748.98
3402,9877.0
3403,9788.02
3404,9850.75
3405,9800.0
3406,9742.59
3407,9894.72
3408,9861.0
3409,9553.01
3410,9825.4
3411,9510.41
3412,9816.06
3413,9460.64
3414,9800.01
3415,9530.17
3416,9711.81
3417,9546.0
3418,9642.51
3419,9520.01
3420,9664.99
3421,9502.0
3422,9521.48
3423,9515.97
3424,9506.52
3425,9505.38
3426,9508.68
3427,9576.43
3428,9451.0
3429,9600.0
3430,9870.01
3431,9492.28
3432,9322.63
3433,9263.74
3434,9289.26
3435,9300.01
3436,9317.44
3437,9325.0
3438,9309.99
3439,9347.05
3440,9339.98
3441,9342.87
3442,9331.5
3443,9359.9
3444,9303.0
3445,9415.0
3446,9365.0
3447,9432.99
3448,9259.35
3449,9395.84
3450,9289.0
3451,9310.01
3452,9310.0
3453,9353.0
3454,9444.01
3455,9323.0
3456,9411.43
3457,9113.0
3458,9425.92
3459,9126.17
3460,9420.49
3461,9173.16
3462,9410.57
3463,9123.35
3464,9328.29
3465,9117.0
3466,9324.71
3467,9200.01
3468,9350.0
3469,9235.0
3470,9380.0
3471,9160.0
3472,9299.66
3473,9187.01
3474,9295.15
3475,9192.99
3476,9200.0
3477,9177.81
3478,9375.93
3479,9123.41
3480,9153.7
3481,9259.99
3482,9077.62
3483,9299.99
3484,9020.56
3485,9275.52
3486,9054.99
3487,9295.91
3488,9036.95
3489,9304.01
3490,9056.97
3491,9266.52
3492,9018.66
3493,9276.0
3494,9104.72
3495,9244.02
3496,9094.42
3497,9234.85
3498,9180.66
3499,9310.01
3500,9245.53
3501,9300.08
3502,9120.0
3503,9267.01
3504,9316.17
3505,9370.3
3506,9307.74
3507,9323.13
3508,9291.7
3509,9319.6
3510,9291.7
3511,9342.22
3512,9288.05
3513,9150.0
